game_id,possession_id,team,start_frame,end_frame,duration_frames,duration_sec,avg_spacing,avg_defensive_pressure,avg_vel_toward_basket,drive_attempts,shot_attempted,shot_frame,fast_break,play_type,result,outcome_score,pass_count,screen_count,drive_count,cut_count,lineup_id,max_paint_touches,avg_off_ball_distance,min_shot_clock_est,dominant_zone,transition_time_sec,offensive_rebound_poss,pbp_play_type,pbp_score_home,pbp_score_away,pbp_period,pbp_matched,score_diff,source
,,MIL,107460,108180,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,72,75,3,True,-3,pbp_fill
,,MIL,108540,109260,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,-3,pbp_fill
,,MIL,111300,112020,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,75,77,3,True,-2,pbp_fill
,,CHI,112020,112740,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,-2,pbp_fill
,,MIL,113100,113820,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,-2,pbp_fill
,,CHI,114000,114720,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,77,77,3,True,0,pbp_fill
,,MIL,115020,115740,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,0,pbp_fill
,,CHI,115560,116280,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,3,True,0,pbp_fill
,,MIL,115860,116580,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,0,pbp_fill
,,CHI,116160,116880,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,79,77,3,True,2,pbp_fill
,,MIL,117720,118440,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,79,79,3,True,0,pbp_fill
,,CHI,118320,119040,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,0,pbp_fill
,,MIL,119400,120120,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,79,81,3,True,-2,pbp_fill
,,MIL,121140,121860,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,3,True,-2,pbp_fill
,,CHI,121560,122280,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,3,True,-2,pbp_fill
,,MIL,122460,123180,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,-2,pbp_fill
,,CHI,123480,124200,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,-2,pbp_fill
,,MIL,124140,124860,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,-2,pbp_fill
,,CHI,124740,125460,,12.0,,,,,,,,,scored,2,,,,,,,,,,,,made_2,82,81,3,True,1,pbp_fill
,,MIL,126120,126840,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,1,pbp_fill
,,MIL,126900,127620,,12.0,,,,,,,,,scored,3,,,,,,,,,,,,made_3,83,84,3,True,-1,pbp_fill
,,CHI,127860,128580,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,-1,pbp_fill
,,CHI,128040,128760,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_2,,,3,True,-1,pbp_fill
,,CHI,128340,129060,,12.0,,,,,,,,,missed_shot,0,,,,,,,,,,,,missed_3,,,3,True,-1,pbp_fill
,,MIL,128760,129480,,12.0,,,,,,,,,turnover,0,,,,,,,,,,,,turnover,,,3,True,-1,pbp_fill
